Customer ID,Recency,Frequency,Monetary,Avg_Order_Value,Predicted_LTV,Segment,Order Date,City,Category
AG-10300,119,5,367.548,73.5096,354.9672199999999,At Risk,2018-09-03,Los Angeles,Office Supplies
BD-11560,279,4,320.54,80.135,346.8024200000005,At Risk,2018-03-27,Fresno,Office Supplies
DW-13540,99,9,344.08,38.23111111111111,340.26804000000067,At Risk,2018-09-23,Seattle,Office Supplies
LT-16765,27,3,329.876,109.95866666666666,334.96992,At Risk,2018-12-04,Escondido,Office Supplies
AO-10810,502,1,161.28,161.28,324.4603699999998,At Risk,2017-08-16,Los Angeles,Furniture
LH-17020,240,6,318.239,53.03983333333333,318.5189100000003,At Risk,2018-05-05,Columbus,Office Supplies
LH-16750,152,3,287.426,95.80866666666667,317.17469999999986,At Risk,2018-08-01,Charlotte,Office Supplies
JH-15430,6,7,309.281,44.183,310.90636999999987,At Risk,2018-12-25,Burlington,Office Supplies
JM-15580,1,7,303.948,43.421142857142854,304.4671900000001,At Risk,2018-12-30,Monroe,Office Supplies
BF-11080,26,6,272.95,45.49166666666667,297.72382999999974,At Risk,2018-12-05,Baltimore,Office Supplies
NB-18580,1166,2,273.87199999999996,136.93599999999998,297.1408999999997,At Risk,2015-10-22,Philadelphia,Furniture
CM-12445,437,9,287.99,31.99888888888889,290.48619000000036,At Risk,2017-10-20,San Francisco,Office Supplies
DD-13570,42,9,269.542,29.949111111111108,284.3287600000004,At Risk,2018-11-19,Houston,Office Supplies
SC-20800,31,5,279.25600000000003,55.851200000000006,273.5418620000002,At Risk,2018-11-30,Houston,Office Supplies
BN-11470,25,6,265.296,44.216,272.45297999999974,At Risk,2018-12-06,Cary,Office Supplies
AR-10510,15,7,264.86400000000003,37.83771428571429,263.8624200000003,At Risk,2018-12-16,Philadelphia,Office Supplies
SM-20005,422,6,244.49399999999997,40.748999999999995,251.06207999999987,At Risk,2017-11-04,New York City,Office Supplies
HD-14785,769,7,251.36,35.90857142857143,250.45082000000025,At Risk,2016-11-22,Philadelphia,Office Supplies
PL-18925,16,8,239.481,29.935125,242.47034999999985,At Risk,2018-12-15,Chicago,Office Supplies
EM-14065,48,6,228.99,38.165,235.8521100000003,At Risk,2018-11-13,New York City,Office Supplies
GP-14740,765,5,236.53,47.306,231.60056999999998,At Risk,2016-11-26,Lancaster,Office Supplies
GT-14755,35,7,226.436,32.348,229.9839700000002,At Risk,2018-11-26,Harlingen,Office Supplies
HH-15010,73,6,218.668,36.44466666666667,226.44842000000023,At Risk,2018-10-19,San Francisco,Office Supplies
RB-19645,649,7,221.084,31.583428571428573,223.07776999999996,At Risk,2017-03-22,North Las Vegas,Office Supplies
JJ-15760,753,3,195.0,65.0,207.562472,At Risk,2016-12-08,Springfield,Office Supplies
AG-10390,115,8,200.945,25.118125,196.04714999999982,At Risk,2018-09-07,Cincinnati,Office Supplies
PB-19210,688,2,132.738,66.369,177.30555999999982,At Risk,2017-02-11,Tulsa,Office Supplies
DA-13450,353,8,156.76,19.595,175.31887999999998,At Risk,2018-01-12,Houston,Office Supplies
AG-10765,78,5,170.584,34.1168,174.25310000000013,At Risk,2018-10-14,Philadelphia,Office Supplies
BO-11425,76,2,130.83,65.415,174.19323199999988,At Risk,2018-10-16,Richmond,Office Supplies
PT-19090,72,6,158.46,26.41,173.70429999999968,At Risk,2018-10-20,Houston,Office Supplies
EL-13735,78,2,124.28,62.14,170.99340799999993,At Risk,2018-10-14,Columbia,Furniture
ML-18265,101,3,162.232,54.077333333333335,164.38790800000007,At Risk,2018-09-21,Seattle,Technology
GH-14665,3,3,146.94080000000002,48.98026666666667,145.04451400000013,At Risk,2018-12-28,Round Rock,Office Supplies
MO-17950,181,4,154.288,38.572,122.68050200000016,At Risk,2018-07-03,Dallas,Technology
RM-19750,300,2,98.35,49.175,113.41383600000013,At Risk,2018-03-06,New York City,Furniture
CC-12550,28,4,113.832,28.458,107.98768600000012,At Risk,2018-12-03,San Francisco,Office Supplies
AR-10570,535,2,88.15,44.075,101.24033200000004,At Risk,2017-07-14,Columbus,Furniture
RE-19405,1098,1,48.36,48.36,87.93758600000001,At Risk,2015-12-29,Kent,Office Supplies
SG-20890,227,5,47.946,9.5892,84.93071999999997,At Risk,2018-05-18,Mcallen,Office Supplies
KS-16300,296,4,88.472,22.118,80.62510999999994,At Risk,2018-03-10,Lehi,Office Supplies
FW-14395,363,3,79.75,26.583333333333332,79.94036,At Risk,2018-01-02,Huntsville,Technology
JC-15340,115,4,71.263,17.81575,69.68632999999997,At Risk,2018-09-07,Los Angeles,Office Supplies
AS-10135,42,3,58.82,19.606666666666666,63.74256399999997,At Risk,2018-11-19,New York City,Office Supplies
IM-15055,410,2,48.4,24.2,53.54350999999997,At Risk,2017-11-16,Roseville,Office Supplies
LB-16735,49,3,50.188,16.729333333333333,49.70594600000005,At Risk,2018-11-12,Fort Worth,Office Supplies
RS-19870,20,3,22.328,7.442666666666667,44.070034000000014,At Risk,2018-12-11,Burlington,Office Supplies
CJ-11875,366,1,16.52,16.52,27.005879999999998,At Risk,2017-12-30,Philadelphia,Office Supplies
MG-18205,265,2,16.739,8.3695,26.662560000000017,At Risk,2018-04-10,Jacksonville,Furniture
TS-21085,358,2,4.833,2.4165,25.500330000000012,At Risk,2018-01-07,Phoenix,Office Supplies
SC-20845,415,1,14.112,14.112,21.08386000000002,At Risk,2017-11-11,Arlington Heights,Office Supplies
LD-16855,553,1,5.304,5.304,19.73035000000001,At Risk,2017-06-26,Chicago,Office Supplies
